343
344
344
344
345
345
345
1
1
18
858
112
112
112
112
970
970
5
5
117
6
7
7
7
7
11
11
11
1086
1086
1086
1086
1097
1097
1121
1121
1121
1121
1122
1122
1122
1122
1159
1182
1182
1182
1182
1184
1187
1187
1197
1198
1198
1198
1198
1219
1227
1227
1227
1227
